Domain Code,Domain,Area Code (FAO),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","35","Cabo Verde","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","102.607193","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","35","Cabo Verde","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","102.727931","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","35","Cabo Verde","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","102.727931","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","35","Cabo Verde","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","102.436147","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","35","Cabo Verde","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","101.943133","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","35","Cabo Verde","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","101.993441","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","35","Cabo Verde","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","102.426086","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","35","Cabo Verde","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","102.416024","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","35","Cabo Verde","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","102.395901","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","35","Cabo Verde","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","102.285225","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","35","Cabo Verde","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","102.134302","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","35","Cabo Verde","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","102.043749","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","115","Cambodia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","112.848119","","Official data","base year is 2015"
"CP","Consumer Price Indices","115","Cambodia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","112.785703","","Official data","base year is 2015"
"CP","Consumer Price Indices","115","Cambodia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","113.285031","","Official data","base year is 2015"
"CP","Consumer Price Indices","115","Cambodia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","112.598455","","Official data","base year is 2015"
"CP","Consumer Price Indices","115","Cambodia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","113.347447","","Official data","base year is 2015"
"CP","Consumer Price Indices","115","Cambodia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","113.846775","","Official data","base year is 2015"
"CP","Consumer Price Indices","115","Cambodia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","114.221271","","Official data","base year is 2015"
"CP","Consumer Price Indices","115","Cambodia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","114.096439","","Official data","base year is 2015"
"CP","Consumer Price Indices","115","Cambodia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","114.595767","","Official data","base year is 2015"
"CP","Consumer Price Indices","115","Cambodia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","115.407175","","Official data","base year is 2015"
"CP","Consumer Price Indices","115","Cambodia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","115.532007","","Official data","base year is 2015"
"CP","Consumer Price Indices","115","Cambodia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","115.532007","","Official data","base year is 2015"
"CP","Consumer Price Indices","32","Cameroon","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","106.522774","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","32","Cameroon","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","106.614289","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","32","Cameroon","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","106.980346","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","32","Cameroon","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","107.529433","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","32","Cameroon","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","107.254889","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","32","Cameroon","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","107.437918","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","32","Cameroon","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","107.89549","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","32","Cameroon","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","108.078519","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","32","Cameroon","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","108.078519","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","32","Cameroon","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","108.536091","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","32","Cameroon","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","108.536091","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","32","Cameroon","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","108.71912","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","33","Canada","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","108.0853","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","33","Canada","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","108.5594","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","33","Canada","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","107.9273","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","33","Canada","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","107.2162","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","33","Canada","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","107.5323","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","33","Canada","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","108.4014","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","33","Canada","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","108.4014","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","33","Canada","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","108.2433","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","33","Canada","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","108.1643","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","33","Canada","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","108.6384","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","33","Canada","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","108.7964","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","33","Canada","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","108.5594","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","36","Cayman Islands","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","112.372395","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","36","Cayman Islands","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","111.310713","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","36","Cayman Islands","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","109.733236","","Official data","base year is 2015"
"CP","Consumer Price Indices","36","Cayman Islands","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","108.27531","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","36","Cayman Islands","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","106.932658","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","36","Cayman Islands","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","105.70137","","Official data","base year is 2015"
"CP","Consumer Price Indices","36","Cayman Islands","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","104.265804","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","36","Cayman Islands","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","102.634245","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","36","Cayman Islands","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","100.816101","","Official data","base year is 2015"
"CP","Consumer Price Indices","36","Cayman Islands","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","99.417118","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","36","Cayman Islands","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","98.419131","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","36","Cayman Islands","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","97.808915","","Official data","base year is 2015"
"CP","Consumer Price Indices","37","Central African Republic","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","114.100177","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","37","Central African Republic","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","114.520097","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","37","Central African Republic","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","115.500777","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","37","Central African Republic","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","116.229892","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","37","Central African Republic","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","119.225038","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","37","Central African Republic","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","119.535819","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","37","Central African Republic","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","117.710084","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","37","Central African Republic","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","117.021285","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","37","Central African Republic","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","115.651984","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","37","Central African Republic","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","116.265275","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","37","Central African Republic","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","117.087629","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","37","Central African Republic","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","118.512301","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","39","Chad","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","101.213179","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","39","Chad","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","103.417633","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","39","Chad","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","103.609324","","Official data","base year is 2015"
"CP","Consumer Price Indices","39","Chad","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","105.526241","","Official data","base year is 2015"
"CP","Consumer Price Indices","39","Chad","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","105.526241","","Official data","base year is 2015"
"CP","Consumer Price Indices","39","Chad","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","106.67639","","Official data","base year is 2015"
"CP","Consumer Price Indices","39","Chad","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","106.868082","","Official data","base year is 2015"
"CP","Consumer Price Indices","39","Chad","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","109.455919","","Official data","base year is 2015"
"CP","Consumer Price Indices","39","Chad","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","106.868082","","Official data","base year is 2015"
"CP","Consumer Price Indices","39","Chad","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","106.293007","","Official data","base year is 2015"
"CP","Consumer Price Indices","39","Chad","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","105.430395","","Official data","base year is 2015"
"CP","Consumer Price Indices","39","Chad","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","104.088553","","Official data","base year is 2015"
"CP","Consumer Price Indices","40","Chile","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","113.5749","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","40","Chile","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","114.087","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","40","Chile","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","114.4683","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","40","Chile","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","114.4139","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","40","Chile","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","114.3594","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","40","Chile","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","114.2831","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","40","Chile","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","114.3921","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","40","Chile","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","114.5446","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","40","Chile","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","115.2746","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","40","Chile","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","116.0591","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","40","Chile","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","115.9066","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","40","Chile","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","116.2988","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","96","China, Hong Kong SAR","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","108.288498","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","96","China, Hong Kong SAR","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","111.036937","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","96","China, Hong Kong SAR","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","110.926999","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","96","China, Hong Kong SAR","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","111.036937","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","96","China, Hong Kong SAR","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","110.707124","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","96","China, Hong Kong SAR","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","110.597186","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","96","China, Hong Kong SAR","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","107.408997","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","96","China, Hong Kong SAR","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","109.827624","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","96","China, Hong Kong SAR","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","107.518935","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","96","China, Hong Kong SAR","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","110.157436","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","96","China, Hong Kong SAR","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","110.267374","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","96","China, Hong Kong SAR","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","109.717686","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","128","China, Macao SAR","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","111.54789","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","128","China, Macao SAR","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","111.624032","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","128","China, Macao SAR","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","111.319465","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","128","China, Macao SAR","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","111.167181","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","128","China, Macao SAR","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","111.014897","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","128","China, Macao SAR","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","110.558045","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","128","China, Macao SAR","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","110.101194","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","128","China, Macao SAR","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","110.101194","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","128","China, Macao SAR","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","109.872768","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","128","China, Macao SAR","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","109.796626","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","128","China, Macao SAR","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","109.720485","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","128","China, Macao SAR","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","109.94891","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","41","China, mainland","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","112.8","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","41","China, mainland","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","113.7","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","41","China, mainland","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","112.3","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","41","China, mainland","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","111.3","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","41","China, mainland","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","110.4","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","41","China, mainland","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","110.4","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","41","China, mainland","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","110","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","41","China, mainland","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","111.5","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","41","China, mainland","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","111.7","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","41","China, mainland","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","111.4","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","41","China, mainland","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","110.7","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","41","China, mainland","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","111.5","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","44","Colombia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","121.8338","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","44","Colombia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","122.652","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","44","Colombia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","123.3415","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","44","Colombia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","123.5402","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","44","Colombia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","123.1429","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","44","Colombia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","122.687","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","44","Colombia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","122.687","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","44","Colombia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","122.6753","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","44","Colombia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","123.061","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","44","Colombia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","122.9909","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","44","Colombia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","122.8156","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","44","Colombia","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","123.2831","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","45","Comoros","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","109.74372","","Official data","base year is 2015"
"CP","Consumer Price Indices","45","Comoros","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","109.940781","","Official data","base year is 2015"
"CP","Consumer Price Indices","45","Comoros","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","110.252197","","Official data","base year is 2015"
"CP","Consumer Price Indices","45","Comoros","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","108.073843","","Official data","base year is 2015"
"CP","Consumer Price Indices","45","Comoros","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","108.497871","","Official data","base year is 2015"
"CP","Consumer Price Indices","45","Comoros","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","107.717808","","Official data","base year is 2015"
"CP","Consumer Price Indices","45","Comoros","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","106.871507","","Official data","base year is 2015"
"CP","Consumer Price Indices","45","Comoros","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","107.615301","","Official data","base year is 2015"
"CP","Consumer Price Indices","45","Comoros","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","105.449263","","Official data","base year is 2015"
"CP","Consumer Price Indices","45","Comoros","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","105.265258","","Official data","base year is 2015"
"CP","Consumer Price Indices","45","Comoros","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","104.127296","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","45","Comoros","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","105.131854","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","46","Congo","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","108.35636","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","46","Congo","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","108.640157","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","46","Congo","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","109.513044","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","46","Congo","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","112.417172","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","46","Congo","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","111.588332","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","46","Congo","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","108.919115","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","46","Congo","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","108.281036","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","46","Congo","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","107.640129","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","46","Congo","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","107.58112","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","46","Congo","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","107.598103","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","46","Congo","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","109.075329","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","46","Congo","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","109.896607","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","47","Cook Islands","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","100.230365","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","47","Cook Islands","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","100.291631","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","47","Cook Islands","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","100.352896","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","47","Cook Islands","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","100.414162","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","47","Cook Islands","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","100.475427","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","47","Cook Islands","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","100.536693","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","47","Cook Islands","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","100.84302","F","FAO estimate","base year is 2015"
