Domain Code,Domain,Area Code (FAO),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","250","Democratic Republic of the Congo","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","119.962927","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","250","Democratic Republic of the Congo","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","120.113637","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","250","Democratic Republic of the Congo","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","120.264347","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","250","Democratic Republic of the Congo","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","120.415057","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","250","Democratic Republic of the Congo","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","120.565766","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","250","Democratic Republic of the Congo","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","120.716476","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","250","Democratic Republic of the Congo","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","120.867186","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","250","Democratic Republic of the Congo","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","121.017896","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","250","Democratic Republic of the Congo","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","121.168605","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","250","Democratic Republic of the Congo","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","121.319315","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","250","Democratic Republic of the Congo","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","121.470025","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","54","Denmark","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","104.1","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","54","Denmark","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","104.9","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","54","Denmark","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","105.3","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","54","Denmark","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","105.1","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","54","Denmark","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","105.4","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","54","Denmark","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","105.8","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","54","Denmark","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","106.6","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","54","Denmark","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","105.5","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","54","Denmark","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","104.5","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","54","Denmark","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","104.8","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","54","Denmark","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","104.9","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","54","Denmark","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","103.8","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","72","Djibouti","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","117.704483","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","72","Djibouti","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","118.268667","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","72","Djibouti","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","119.134768","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","72","Djibouti","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","119.895886","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","72","Djibouti","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","119.237626","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","72","Djibouti","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","122.2745","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","72","Djibouti","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","127.495","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","72","Djibouti","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","120.753785","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","72","Djibouti","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","117.971703","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","72","Djibouti","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","118.268355","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","72","Djibouti","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","118.498264","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","72","Djibouti","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","118.879304","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","55","Dominica","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","104.371005","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","55","Dominica","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","103.775939","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","55","Dominica","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","104.145601","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","55","Dominica","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","104.830829","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","55","Dominica","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","104.830829","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","55","Dominica","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","104.839845","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","55","Dominica","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","104.551328","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","55","Dominica","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","104.902958","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","55","Dominica","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","104.52428","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","55","Dominica","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","104.704603","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","55","Dominica","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","104.596409","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","55","Dominica","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","104.497231","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","56","Dominican Republic","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","116.751247","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","56","Dominican Republic","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","116.805039","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","56","Dominican Republic","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","116.635979","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","56","Dominican Republic","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","116.005847","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","56","Dominican Republic","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","113.900282","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","56","Dominican Republic","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","116.213329","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","56","Dominican Republic","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","119.679058","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","56","Dominican Republic","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","120.539727","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","56","Dominican Republic","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","121.823045","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","56","Dominican Republic","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","124.288085","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","56","Dominican Republic","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","126.096221","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","56","Dominican Republic","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","125.775809","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","58","Ecuador","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","101.555652","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","58","Ecuador","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","101.055439","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","58","Ecuador","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","102.125602","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","58","Ecuador","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","106.484088","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","58","Ecuador","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","104.799133","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","58","Ecuador","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","104.000975","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","58","Ecuador","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","102.464358","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","58","Ecuador","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","101.527154","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","58","Ecuador","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","100.723082","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","58","Ecuador","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","100.37574","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","58","Ecuador","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","100.70502","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","58","Ecuador","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","100.451819","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","59","Egypt","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","193.681248","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","59","Egypt","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","193.551508","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","59","Egypt","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","194.834186","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","59","Egypt","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","201.926107","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","59","Egypt","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","201.029724","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","59","Egypt","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","198.214832","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","59","Egypt","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","196.443108","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","59","Egypt","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","193.19511","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","59","Egypt","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","192.713222","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","59","Egypt","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","192.957762","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","59","Egypt","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","198.235422","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","59","Egypt","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","195.77547","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","60","El Salvador","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","102.019792","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","60","El Salvador","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","101.911842","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","60","El Salvador","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","102.293116","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","60","El Salvador","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","103.592925","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","60","El Salvador","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","104.27401","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","60","El Salvador","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","105.173649","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","60","El Salvador","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","104.927266","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","60","El Salvador","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","102.830935","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","60","El Salvador","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","102.02563","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","60","El Salvador","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","101.629291","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","60","El Salvador","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","101.9243","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","60","El Salvador","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","102.001016","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","61","Equatorial Guinea","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","103.349307","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","61","Equatorial Guinea","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","103.570567","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","61","Equatorial Guinea","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","103.847143","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","61","Equatorial Guinea","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","103.570567","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","61","Equatorial Guinea","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","105.05716","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","61","Equatorial Guinea","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","105.478938","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","61","Equatorial Guinea","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","104.344979","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","61","Equatorial Guinea","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","103.646626","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","61","Equatorial Guinea","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","103.335478","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","61","Equatorial Guinea","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","102.097803","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","61","Equatorial Guinea","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","102.166947","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","61","Equatorial Guinea","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","100.991502","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","63","Estonia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","113.0164","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","63","Estonia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","114.9945","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","63","Estonia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","113.7114","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","63","Estonia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","115.5291","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","63","Estonia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","115.5291","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","63","Estonia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","116.1706","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","63","Estonia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","116.7052","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","63","Estonia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","116.5448","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","63","Estonia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","114.5668","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","63","Estonia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","113.7649","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","63","Estonia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","113.1768","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","63","Estonia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","112.1076","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","209","Eswatini","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","129.78255","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","209","Eswatini","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","130.362653","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","209","Eswatini","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","131.246391","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","209","Eswatini","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","131.405481","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","209","Eswatini","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","131.645092","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","209","Eswatini","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","132.163324","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","209","Eswatini","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","132.139301","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","209","Eswatini","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","131.980487","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","209","Eswatini","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","132.471673","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","209","Eswatini","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","132.757175","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","209","Eswatini","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","133.04322","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","209","Eswatini","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","133.329266","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","238","Ethiopia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","170.22003","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","238","Ethiopia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","176.441052","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","238","Ethiopia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","182.876592","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","238","Ethiopia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","187.917765","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","238","Ethiopia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","190.491981","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","238","Ethiopia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","198.214629","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","238","Ethiopia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","204.435651","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","238","Ethiopia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","206.151795","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","238","Ethiopia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","207.454563","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","238","Ethiopia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","209.251484","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","238","Ethiopia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","208.397946","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","238","Ethiopia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","205.388103","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","66","Fiji","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","109.581805","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","66","Fiji","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","109.199987","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","66","Fiji","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","108.340896","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","66","Fiji","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","113.399986","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","66","Fiji","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","114.54544","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","66","Fiji","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","108.627259","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","66","Fiji","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","109.963623","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","66","Fiji","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","108.627259","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","66","Fiji","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","108.531805","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","66","Fiji","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","108.149987","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","66","Fiji","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","108.913623","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","66","Fiji","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","109.963623","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","67","Finland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","102.49","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","67","Finland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","103.34","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","67","Finland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","102.87","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","67","Finland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","102.61","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","67","Finland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","102.69","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","67","Finland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","103.09","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","67","Finland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","102.88","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","67","Finland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","102.44","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","67","Finland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","102.7","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","67","Finland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","102.64","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","67","Finland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","102.68","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","67","Finland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","102.27","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","68","France","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","107.47","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","68","France","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","107.39","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","68","France","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","107.34","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","68","France","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","109.63","X","International reliable sources","base year is 2015"
